index,Provider Name,Provider State,Federal Provider Number,Provider SSA County Code,Provider County Name,Overall Rating,Location,Latitude,Longitude
14418,LA PALMA NURSING CENTER,CA,555329,400,Orange,5.0,"1130 LA PALMA AVE
ANAHEIM, CA 92801
(33.847149, -117.932722)",33.847149,-117.932722
14421,ANBERRY NURSING AND REHABILITATION CENTER,CA,555244,340,Merced,5.0,"1685 SHAFFER RD
ATWATER, CA 95301
(37.348908, -120.595918)",37.348908,-120.595918
14425,ACC CARE CENTER,CA,555261,440,Sacramento,5.0,"7801 RUSH RIVER DRIVE
SACRAMENTO, CA 95831
(38.483579, -121.52533)",38.483579,-121.52533
14426,VALLEY MANOR CONV HOSP,CA,555132,200,Los Angeles,5.0,"6120 N VINELAND AVE
NORTH HOLLYWOOD, CA 91606
(34.181935, -118.370314)",34.181935,-118.370314
14430,GRANCELL VILLAGE,CA,555137,200,Los Angeles,5.0,"7150 TAMPA AVE
RESEDA, CA 91335
(34.200094, -118.553521)",34.200094,-118.553521
14433,SONOMA VALLEY HOSPITAL DP/SNF,CA,555258,590,Sonoma,5.0,"347 ANDRIEUX ST
SONOMA, CA 95476
(38.288469, -122.46494)",38.288469,-122.46494
14434,REMINGTON CLUB HEALTH CENTER,CA,555296,470,San Diego,5.0,"16915 HIERBA DRIVE
SAN DIEGO, CA 92128
(33.020326, -117.071549)",33.020326,-117.071549
14435,SPRING LAKE VILLAGE,CA,555268,590,Sonoma,5.0,"5555 MONTGOMERY DRIVE
SANTA ROSA, CA 95409
(38.457521, -122.643624)",38.457521,-122.643624
14437,REDWOOD TERRACE HEALTH CENTER,CA,555146,470,San Diego,5.0,"710 W 13TH AVE
ESCONDIDO, CA 92025
(33.106228, -117.08314)",33.106228,-117.08314
14438,VINEYARD HILLS HEALTH CENTER,CA,555220,500,San Luis Obispo,5.0,"290 HEATHER CT
TEMPLETON, CA 93465
(35.553435, -120.717613)",35.553435,-120.717613
14439,MCKINLEY PARK CARE CENTER,CA,555122,440,Sacramento,5.0,"3700 H STREET
SACRAMENTO, CA 95816
(38.572792, -121.45606)",38.572792,-121.45606
14446,STANFORD COURT SKILLED NURSING & REHAB CENTER,CA,555290,470,San Diego,5.0,"8778 CUYAMACA STREET
SANTEE, CA 92071
(32.834831, -116.983881)",32.834831,-116.983881
14450,THE GROVE CARE AND WELLNESS,CA,555613,430,Riverside,5.0,"3401 LEMON STREET
RIVERSIDE, CA 92501
(33.98452, -117.369684)",33.98452,-117.369684
14451,KINDRED TRANSITIONAL CARE AND REHAB - SMITH RANCH,CA,555595,310,Marin,5.0,"1550 SILVEIRA PARKWAY
SAN RAFAEL, CA 94903
(38.01992, -122.525672)",38.01992,-122.525672
14452,VISTA MANOR NURSING CENTER,CA,555483,530,Santa Clara,5.0,"120 JOSE FIGUERES AVENUE
SAN JOSE, CA 95116
(37.359683, -121.849162)",37.359683,-121.849162
14453,ANAHEIM CREST NURSING CENTER,CA,555445,400,Orange,5.0,"3067 W ORANGE AVENUE
ANAHEIM, CA 92804
(33.824717, -117.996983)",33.824717,-117.996983
14454,GREATER EL MONTE COMMUNITY HOS,CA,555634,200,Los Angeles,5.0,"1701 SANTA ANITA AVENUE
EL MONTE, CA 91733
(34.048705, -118.042452)",34.048705,-118.042452
14457,MANORCARE HEALTH SERVICES-WALNUT CREEK,CA,555446,60,Contra Costa,5.0,"1226 ROSSMOOR PARKWAY
WALNUT CREEK, CA 94595
(37.879031, -122.06989)",37.879031,-122.06989
14459,BARTON MEMORIAL SKILLED NURSING,CA,555698,80,El Dorado,5.0,"2170 SOUTH AVENUE
SOUTH LAKE TAHOE, CA 96150
(38.912337, -119.997711)",38.912337,-119.997711
14465,MARINA GARDEN NURSING CENTER,CA,555461,0,Alameda,5.0,"3201 FERNSIDE BLVD
ALAMEDA, CA 94501
(37.763217, -122.22603)",37.763217,-122.22603
14468,THE DOROTHY & JOSEPH GOLDBERG HEALTHCARE CENTER,CA,555424,470,San Diego,5.0,"211 SAXONY ROAD
ENCINITAS, CA 92024
(33.052129, -117.285618)",33.052129,-117.285618
14469,KINGS NURSING & REHABILITATION CENTER,CA,555485,150,Kings,5.0,"851 LESLIE LANE
HANFORD, CA 93230
(36.314988, -119.657743)",36.314988,-119.657743
14475,SAINT VINCENT MED CTR DP SNF,CA,555437,200,Los Angeles,5.0,"2131 WEST 3RD STREET
LOS ANGELES, CA 90057
(34.06319, -118.273665)",34.06319,-118.273665
14477,ST FRANCIS EXTENDED CARE,CA,555418,0,Alameda,5.0,"718 BARTLETT AVE
HAYWARD, CA 94541
(37.669564, -122.117915)",37.669564,-122.117915
14478,CEDAR MOUNTAIN POST ACUTE,CA,555494,460,San Bernardino,5.0,"11970 4TH STREET
YUCAIPA, CA 92399
(34.036123, -117.051889)",34.036123,-117.051889
14480,SOUTHERN INYO HOSPITAL D/P SNF,CA,555527,130,Inyo,5.0,"501 E LOCUST
LONE PINE, CA 93545
(36.608374, -118.058159)",36.608374,-118.058159
14481,ARROYO GRANDE CARE CENTER,CA,555619,500,San Luis Obispo,5.0,"1212 FARROLL AVE
ARROYO GRANDE, CA 93420
(35.110707, -120.602681)",35.110707,-120.602681
14484,O'CONNOR HOSPITAL DP/SNF,CA,555594,530,Santa Clara,5.0,"2105 FOREST AVENUE
SAN JOSE, CA 95128
(37.327054, -121.937154)",37.327054,-121.937154
14485,WHITTIER HOSPITAL MEDICAL CTR D/P SNF,CA,555589,200,Los Angeles,5.0,"9080 COLIMA ROAD
WHITTIER, CA 90605
(33.950748, -118.005114)",33.950748,-118.005114
14489,GLENWOOD CARE CENTER,CA,555458,660,Ventura,5.0,"1300 NORTH C ST
OXNARD, CA 93030
(34.214478, -119.180915)",34.214478,-119.180915
14490,REDLANDS COMM HOSP D/P SNF,CA,555642,460,San Bernardino,5.0,"350 TERRACINA BLVD
REDLANDS, CA 92373
(34.037036, -117.20431)",34.037036,-117.20431
14492,SAN FRANCISCO GENERAL HOSPITAL D/P SNF,CA,555660,480,San Francisco,5.0,"1001 POTRERO AVENUE
SAN FRANCISCO, CA 94110
(37.756171, -122.406608)",37.756171,-122.406608
14494,MANORCARE HEALTH SERVICES (SUNNYVALE),CA,555444,530,Santa Clara,5.0,"1150 TILTON DRIVE
SUNNYVALE, CA 94087
(37.356484, -122.033588)",37.356484,-122.033588
14500,MONTE VISTA GROVE HOMES,CA,555650,200,Los Angeles,5.0,"2889 SAN PASQUAL STREET
PASADENA, CA 91107
(34.137875, -118.091293)",34.137875,-118.091293
14502,HEALDSBURG DISTRICT HOSPITAL DP/SNF,CA,555590,590,Sonoma,5.0,"1375 UNIVERSITY AVENUE
HEALDSBURG, CA 95448
(38.626583, -122.863741)",38.626583,-122.863741
14503,GLENDALE HEALTHCARE CENTER,CA,555609,200,Los Angeles,5.0,"1208 S CENTRAL AVE
GLENDALE, CA 91204
(34.131766, -118.257819)",34.131766,-118.257819
14505,VALLEY MEMORIAL HOSPITAL SNF,CA,555335,0,Alameda,5.0,"1111 E STANLEY BOULEVARD
LIVERMORE, CA 94550
(37.678807, -121.782498)",37.678807,-121.782498
14506,WILLOW CREEK HEALTHCARE CENTER,CA,555652,90,Fresno,5.0,"650 W ALLUVIAL
CLOVIS, CA 93611
(36.844828, -119.72611)",36.844828,-119.72611
14507,SAN LUIS TRANSITIONAL CARE,CA,555592,500,San Luis Obispo,5.0,"1575 BISHOP ST
SAN LUIS OBISPO, CA 93401
(35.275134, -120.644878)",35.275134,-120.644878
14509,PALM VILLAGE RETIREMENT COMM.,CA,555513,90,Fresno,5.0,"703 W HERBERT AVE
REEDLEY, CA 93654
(36.580672, -119.455475)",36.580672,-119.455475
14528,TERRACE VIEW CARE CENTER,CA,555671,400,Orange,5.0,"201 EAST BASTANCHURY
FULLERTON, CA 92835
(33.895847, -117.927475)",33.895847,-117.927475
14538,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS - D/P SNF,CA,555610,200,Los Angeles,5.0,"210 W SAN BERNARDINO RD
COVINA, CA 91723
(34.089947, -117.893666)",34.089947,-117.893666
14540,VISTA KNOLL SPECIALIZED CARE FACILITY,CA,555425,470,San Diego,5.0,"2000 WESTWOOD ROAD
VISTA, CA 92083
(33.192172, -117.286377)",33.192172,-117.286377
14541,KAISER FOUNDATION HOSPITAL MANTECA D/P SNF,CA,555601,490,San Joaquin,5.0,"1777 WEST YOSEMITE AVENUE
MANTECA, CA 95336
(37.797371, -121.245437)",37.797371,-121.245437
14543,AUBURN RAVINE TERRACE,CA,555645,410,Placer,5.0,"750 AUBURN RAVINE ROAD
AUBURN, CA 95603
(38.912072, -121.074469)",38.912072,-121.074469
14544,VILLA GARDENS HEALTH CARE UNIT,CA,555429,200,Los Angeles,5.0,"842 EAST VILLA STREET
PASADENA, CA 91101
(34.154273, -118.133829)",34.154273,-118.133829
14551,SIMI VALLEY CARE CENTER,CA,555701,660,Ventura,5.0,"5270 E LOS ANGELES AVE
SIMI VALLEY, CA 93063
(34.271678, -118.689562)",34.271678,-118.689562
14553,FRESNO POSTACUTE CARE,CA,555426,90,Fresno,5.0,"1233 A STREET
FRESNO, CA 93706
(36.729452, -119.802944)",36.729452,-119.802944
14560,MARSHALL MEDICAL CENTER D/P SNF,CA,555481,80,El Dorado,5.0,"1100 MARSHALL WAY
PLACERVILLE, CA 95667
(38.724483, -120.790643)",38.724483,-120.790643
14562,CARLMONT GARDENS NURSING CENTER,CA,555657,510,San Mateo,5.0,"2140 CARLMONT DRIVE
BELMONT, CA 94002
(37.50944, -122.294761)",37.50944,-122.294761
14571,CEDAR CREST NURSING AND REHABILITATION CENTER,CA,555790,530,Santa Clara,5.0,"797 E FREMONT AVENUE
SUNNYVALE, CA 94087
(37.352285, -122.018261)",37.352285,-122.018261
14573,HILLVIEW CONVALESCENT HOSPITAL,CA,555712,530,Santa Clara,5.0,"530 WEST DUNNE AVENUE &amp; LA
MORGAN HILL, CA 95037
(37.128671, -121.640971)",37.128671,-121.640971
14575,THE SPRINGS AT PACIFIC REGENT,CA,555739,470,San Diego,5.0,"3884 NOBEL DRIVE
SAN DIEGO, CA 92122
(32.868484, -117.221862)",32.868484,-117.221862
14576,OAKS NURSING CENTER,TX,675619,222,Burnet,5.0,"507 W JACKSON ST
BURNET, TX 78611
(30.755909, -98.233312)",30.755909,-98.233312
14586,ARARAT NURSING FACILITY,CA,555579,200,Los Angeles,5.0,"15099 MISSION HILLS ROAD
MISSION HILLS, CA 91345
(34.281446, -118.462356)",34.281446,-118.462356
14588,GREEN ACRES LODGE,CA,555755,200,Los Angeles,5.0,"8101 E HILL DRIVE
ROSEMEAD, CA 91770
(34.045339, -118.09238)",34.045339,-118.09238
14594,LOS GATOS OAKS CONVALESCENT HOSPITAL,CA,555720,530,Santa Clara,5.0,"16605 LARK AVENUE
LOS GATOS, CA 95030
(37.250056, -121.960413)",37.250056,-121.960413
14595,THE TERRACES OF LOS GATOS,CA,555547,530,Santa Clara,5.0,"800 BLOSSOM HILL ROAD
LOS GATOS, CA 95032
(37.235072, -121.959402)",37.235072,-121.959402
14597,LOMPOC SKILLED NURSING & REHABILITATION CENTER,CA,555830,520,Santa Barbara,5.0,"1428 W NORTH AVE
LOMPOC, CA 93436
(34.653514, -120.473526)",34.653514,-120.473526
14600,C C YOUNG MEMORIAL HOME,TX,675592,390,Dallas,5.0,"4829 W LAWTHER DR
DALLAS, TX 75214
(32.854279, -96.730313)",32.854279,-96.730313
14612,PIONEER HOUSE,CA,555542,440,Sacramento,5.0,"415 P STREET
SACRAMENTO, CA 95814
(38.575597, -121.50358)",38.575597,-121.50358
14617,THE COVE AT LA JOLLA,CA,555545,470,San Diego,5.0,"7160 FAY AVENUE
LA JOLLA, CA 92037
(32.836133, -117.272401)",32.836133,-117.272401
14619,WOODSIDE HEALTHCARE CENTER,CA,555798,440,Sacramento,5.0,"2240 NORTHROP AVE
SACRAMENTO, CA 95825
(38.581621, -121.413393)",38.581621,-121.413393
14620,GLENBROOK,CA,555806,470,San Diego,5.0,"1950 CALLE
CARLSBAD, CA 92009
(33.073032, -117.26604)",33.073032,-117.26604
14623,VI AT LA JOLLA VILLAGE,CA,555793,470,San Diego,5.0,"4171 LAS PALMAS SQUARE
SAN DIEGO, CA 92122
(32.86881, -117.215836)",32.86881,-117.215836
14628,BROOKDALE CARMEL VALLEY,CA,555746,470,San Diego,5.0,"13101 HARTFIELD AVE
SAN DIEGO, CA 92130
(32.956441, -117.230124)",32.956441,-117.230124
14629,VI AT PALO ALTO,CA,555835,530,Santa Clara,5.0,"600 SAND HILL ROAD
PALO ALTO, CA 94304
(37.439304, -122.175779)",37.439304,-122.175779
14631,MANORCARE HEALTH SERVICES - TICE VALLEY,CA,555710,60,Contra Costa,5.0,"1975 TICE VALLEY BLVD
WALNUT CREEK, CA 94595
(37.877431, -122.073775)",37.877431,-122.073775
14633,OAKLAND HEIGHTS NURSING AND REHABILITATION,CA,555570,0,Alameda,5.0,"2361 EAST 29TH STREET
OAKLAND, CA 94606
(37.795301, -122.225289)",37.795301,-122.225289
14634,ELMWOOD CARE CENTER,CA,555819,0,Alameda,5.0,"2829 SHATTUCK AVENUE
BERKELEY, CA 94705
(37.857354, -122.266771)",37.857354,-122.266771
14635,BELLAKEN SKILLED NURSING CTR,CA,555767,0,Alameda,5.0,"2780 26TH AVENUE
OAKLAND, CA 94601
(37.792887, -122.221597)",37.792887,-122.221597
14637,LAWNDALE HEALTHCARE & WELLNESS CENTRE LLC,CA,555816,200,Los Angeles,5.0,"15100 S PRAIRIE
LAWNDALE, CA 90260
(33.894312, -118.343836)",33.894312,-118.343836
14638,MT. PLEASANT NURSING CENTER,CA,555799,530,Santa Clara,5.0,"1355 CLAYTON ROAD
SAN JOSE, CA 95127
(37.356841, -121.806927)",37.356841,-121.806927
14639,MISSION CARE CENTER,CA,555796,200,Los Angeles,5.0,"4800 DELTA AVENUE
ROSEMEAD, CA 91770
(34.091154, -118.086551)",34.091154,-118.086551
14640,CHILDREN'S RECOVERY CENTER OF NO CA D/P SNF,CA,555734,530,Santa Clara,5.0,"3777 SOUTH BASCOM AVENUE
CAMPBELL, CA 95008
(37.259676, -121.947053)",37.259676,-121.947053
14641,EDEN VALLEY CARE CENTER,CA,555538,370,Monterey,5.0,"612 MAIN STREET
SOLEDAD, CA 93960
(36.433975, -121.324124)",36.433975,-121.324124
14642,SOUTH COAST GLOBAL MEDICAL CENTER D/P SNF,CA,555567,400,Orange,5.0,"2701 SOUTH BRISTOL STREET
SANTA ANA, CA 92704
(33.710682, -117.88541)",33.710682,-117.88541
14643,MARTINEZ CONVALESCENT HOSPITAL,CA,555821,60,Contra Costa,5.0,"4110 ALHAMBRA WAY
MARTINEZ, CA 94553
(37.993765, -122.128347)",37.993765,-122.128347
14651,PINE CREEK CARE CENTER,CA,555801,410,Placer,5.0,"1139 CIRBY WAY
ROSEVILLE, CA 95661
(38.7295, -121.275215)",38.7295,-121.275215
14652,VINTAGE ESTATES OF RICHMOND,CA,555735,60,Contra Costa,5.0,"955 23RD STREET
RICHMOND, CA 94804
(37.946245, -122.347464)",37.946245,-122.347464
14655,BALLINGER HEALTHCARE AND REHABILITATION CENTER,TX,675614,880,Runnels,5.0,"2001 6TH ST
BALLINGER, TX 76821
(31.75044, -99.961789)",31.75044,-99.961789
14659,DANISH CARE CENTER,CA,555554,500,San Luis Obispo,5.0,"10805 EL
ATASCADERO, CA 93422
(35.456803, -120.640954)",35.456803,-120.640954
14660,OAKVIEW SKILLED NURSING,CA,555857,660,Ventura,5.0,"3557 CAMPUS DR
THOUSAND OAKS, CA 91360
(34.228268, -118.881411)",34.228268,-118.881411
14662,BROOKDALE CARLSBAD,CA,555745,470,San Diego,5.0,"3140 EL
CARLSBAD, CA 92008
(33.172086, -117.322733)",33.172086,-117.322733
14664,GROSSMONT HOSPITAL D/P SNF,CA,555572,470,San Diego,5.0,"5555 GROSSMONT CENTER DRIVE
LA MESA, CA 91941
(32.779435, -117.009178)",32.779435,-117.009178
14667,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE D/P SNF,CA,555753,400,Orange,5.0,"393 S TUSTIN ST
ORANGE, CA 92866
(33.782772, -117.835745)",33.782772,-117.835745
14670,PARKWEST HEALTHCARE CENTER,CA,555716,200,Los Angeles,5.0,"6740 WILBUR AVE
RESEDA, CA 91335
(34.192865, -118.544766)",34.192865,-118.544766
14673,GRACE PRESBYTERIAN VILLAGE,TX,675611,390,Dallas,5.0,"550 E ANN ARBOR AVE
DALLAS, TX 75216
(32.691289, -96.816721)",32.691289,-96.816721
14674,JONES CONVALESCENT HOSPITAL,CA,555842,0,Alameda,5.0,"524 CALLAN AVENUE
SAN LEANDRO, CA 94577
(37.727322, -122.151099)",37.727322,-122.151099
14684,MASONIC HOME,CA,555843,0,Alameda,5.0,"34400 MISSION BLVD
UNION CITY, CA 94587
(37.596344, -122.008922)",37.596344,-122.008922
14687,WISTERIA CARE CENTER,CA,555761,0,Alameda,5.0,"20524 WISTERIA STREET
CASTRO VALLEY, CA 94546
(37.695976, -122.085217)",37.695976,-122.085217
14692,GREENHILLS MANOR,CA,555841,530,Santa Clara,5.0,"238 VIRGINIA AVENUE
CAMPBELL, CA 95008
(37.28348, -121.962088)",37.28348,-121.962088
14694,NEW BETHANY SKILLED NURSING,CA,555758,340,Merced,5.0,"1441 BERKELEY DR
LOS BANOS, CA 93635
(37.047722, -120.83456)",37.047722,-120.83456
14698,BEL VISTA HEALTHCARE CENTER,CA,555805,200,Los Angeles,5.0,"5001 EAST ANAHEIM STREET
EAST LONG BEACH, CA 90804
(33.782573, -118.135408)",33.782573,-118.135408
14702,HOLIDAY MANOR CARE CENTER,CA,555578,200,Los Angeles,5.0,"20554 ROSCOE BLVD
CANOGA PARK, CA 91306
(34.220035, -118.581644)",34.220035,-118.581644
14705,TOTALLY KIDS SPECIALITY HEALTHCARE - SUN VALLEY,CA,555815,200,Los Angeles,5.0,"10716 LA TUNA CANYON ROAD
SUN VALLEY, CA 91352
(34.234116, -118.36441)",34.234116,-118.36441
14706,PARK REGENCY CARE CENTER,CA,555536,400,Orange,5.0,"1770 W LA HABRA BLVD
LA HABRA, CA 90631
(33.931803, -117.965987)",33.931803,-117.965987
14709,SAN FRANCISCO TOWERS,CA,555728,480,San Francisco,5.0,"1661 PINE STREET
SAN FRANCISCO, CA 94109
(37.789307, -122.423009)",37.789307,-122.423009
14711,PALM GROVE HEALTH CARE,CA,555740,430,Riverside,5.0,"1665 EAST EIGHTH STREET
BEAUMONT, CA 92223
(33.932676, -116.948722)",33.932676,-116.948722
14717,COVENANT VILLAGE CARE CENTER,CA,555749,600,Stanislaus,5.0,"2125 NORTH OLIVE AVENUE
TURLOCK, CA 95382
(37.512108, -120.839868)",37.512108,-120.839868
14719,SAMARKAND SKILLED NURSING FACILITY,CA,555762,520,Santa Barbara,5.0,"2566 TREASURE DR
SANTA BARBARA, CA 93105
(34.430087, -119.730792)",34.430087,-119.730792
14723,GORDON LANE CARE CENTER,CA,555797,400,Orange,5.0,"1821 E CHAPMAN AVE
FULLERTON, CA 92831
(33.874165, -117.89778)",33.874165,-117.89778
14727,CHOWCHILLA MEMORIAL HEALTHCARE DISTRICT,CA,555530,300,Madera,5.0,"1104 VENTURA AVE
CHOWCHILLA, CA 93610
(37.120361, -120.274012)",37.120361,-120.274012
14731,ROWNTREE GARDENS,CA,555718,400,Orange,5.0,"12151 DALE AVENUE
STANTON, CA 90680
(33.785463, -117.984112)",33.785463,-117.984112
14734,TOTALLY KIDS REHABILITATION HOSPITAL - D/P SNF,CA,555587,460,San Bernardino,5.0,"1720 MOUNTAIN VIEW
LOMA LINDA, CA 92354
(34.069701, -117.243705)",34.069701,-117.243705
14735,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS,CA,555769,670,Yolo,5.0,"1515 SHASTA DRIVE
DAVIS, CA 95616
(38.559787, -121.772647)",38.559787,-121.772647
14743,CLARA BALDWIN STOCKER HOME,CA,555832,200,Los Angeles,5.0,"527 S VALINDA AVENUE
WEST COVINA, CA 91790
(34.065205, -117.925366)",34.065205,-117.925366
14747,KINDRED TRANSITIONAL CARE AND REHABILITATION-VILLA,CA,555754,470,San Diego,5.0,"1586 W SAN MARCOS BLVD
SAN MARCOS, CA 92078
(33.131428, -117.20314)",33.131428,-117.20314
14760,CLEAR VIEW CONVALESCENT CENTER,CA,555880,200,Los Angeles,5.0,"15823 SO WESTERN AVE
GARDENA, CA 90247
(33.886833, -118.309155)",33.886833,-118.309155
14761,LAKESIDE SPECIAL CARE CENTER,CA,555887,470,San Diego,5.0,"11962 WOODSIDE AVENUE
LAKESIDE, CA 92040
(32.855502, -116.935076)",32.855502,-116.935076
14774,MOUNTAIN MANOR SENIOR RESIDENCE,CA,555889,440,Sacramento,5.0,"6101 FAIR OAKS BOULEVARD
CARMICHAEL, CA 95608
(38.612061, -121.328766)",38.612061,-121.328766
14775,MCCULLOUGH HALL NURSING CENTER INC,TX,675176,130,Bexar,5.0,"603 S W 24TH ST
SAN ANTONIO, TX 78207
(29.424038, -98.543258)",29.424038,-98.543258
14783,WILLOWBEND NURSING AND REHABILITATION CENTER,TX,675272,390,Dallas,5.0,"2231 HIGHWAY
MESQUITE, TX 75150
(32.822031, -96.633302)",32.822031,-96.633302
14791,MESQUITE TREE NURSING CENTER,TX,675033,390,Dallas,5.0,"434 PAZA DR
MESQUITE, TX 75149
(32.754741, -96.592803)",32.754741,-96.592803
14794,TRINITY NURSING AND REHABILITATION OF GRANBURY LP,TX,675084,653,Hood,5.0,"600 REUNION COURT
GRANBURY, TX 76048
(32.451681, -97.781219)",32.451681,-97.781219
14804,CLEAR VIEW SANITARIUM,CA,555881,200,Los Angeles,5.0,"15823 SO WESTERN AVE
GARDENA, CA 90247
(33.886833, -118.309155)",33.886833,-118.309155
14812,CENTRAL VALLEY SPECIALTY HOSPITAL -  SNF,CA,555882,600,Stanislaus,5.0,"730 17TH STREET
MODESTO, CA 95354
(37.643173, -120.990834)",37.643173,-120.990834
14816,CHEROKEE ROSE NURSING AND REHABILITATION,TX,675008,893,Somervell,5.0,"203 GIBBS BLVD
GLEN ROSE, TX 76043
(32.247683, -97.742907)",32.247683,-97.742907
14819,JACKSONVILLE HEALTHCARE CENTER,TX,675011,281,Cherokee,5.0,"305 BONITA ST
JACKSONVILLE, TX 75766
(31.948721, -95.276404)",31.948721,-95.276404
14823,LAREDO MEDICAL CENTER,TX,675268,953,Webb,5.0,"1700 E SAUNDERS ST
LAREDO, TX 78044
(27.5306, -99.478571)",27.5306,-99.478571
14824,THE PARK IN PLANO,TX,675113,310,Collin,5.0,"3208 THUNDERBIRD LN
PLANO, TX 75075
(33.039712, -96.709996)",33.039712,-96.709996
14830,CROWELL NURSING CENTER,TX,675013,522,Foard,5.0,"200 SOUTH B AVE
CROWELL, TX 79227
(33.981985, -99.726367)",33.981985,-99.726367
14842,CHAPARRAL HOUSE,CA,555872,0,Alameda,5.0,"1309 ALLSTON WAY
BERKELEY, CA 94702
(37.866903, -122.285439)",37.866903,-122.285439
14858,GOOD SAMARITAN SOCIETY--WHITE ACRES,TX,675025,480,El Paso,5.0,"7304 GOOD SAMARITAN CT
EL PASO, TX 79912
(31.845001, -106.559348)",31.845001,-106.559348
14859,GAINESVILLE CONVALESCENT CENTER,TX,675067,340,Cooke,5.0,"1900 O NEAL ST
GAINESVILLE, TX 76240
(33.636287, -97.12278)",33.636287,-97.12278
14866,FOREST HILL MANOR HEALTH CENTER,CA,555867,370,Monterey,5.0,"551 GIBSON AVENUE
PACIFIC GROVE, CA 93950
(36.615676, -121.918833)",36.615676,-121.918833
14884,CITIZENS MEDICAL CENTER,TX,675086,948,Victoria,5.0,"2701 HOSPITAL DR
VICTORIA, TX 77901
(28.8133, -96.976775)",28.8133,-96.976775
14891,TRINITY TERRACE,TX,675238,910,Tarrant,5.0,"1600 TEXAS ST
FORT WORTH, TX 76102
(32.748943, -97.343545)",32.748943,-97.343545
14897,BELLA VISTA HEALTH CENTER,CA,555870,470,San Diego,5.0,"7922 PALM STREET
LEMON GROVE, CA 91945
(32.734694, -117.028135)",32.734694,-117.028135
14904,DENTON REHABILITATION AND NURSING CENTER,TX,675136,410,Denton,5.0,"2229 N CARROLL BLVD
DENTON, TX 76201
(33.235424, -97.136878)",33.235424,-97.136878
14926,SHERMAN OAKS HOSPITAL SNF DP,CA,555885,200,Los Angeles,5.0,"4929 VAN NUYS BLVD
SHERMAN OAKS, CA 91403
(34.15981, -118.448705)",34.15981,-118.448705
14947,COLLINWOOD CARE CENTER,TX,675453,310,Collin,5.0,"3100 S RIGSBEE RD
PLANO, TX 75074
(33.015107, -96.67326)",33.015107,-96.67326
14960,RENAISSANCE CARE CENTER,TX,675441,340,Cooke,5.0,"1400 BLACKSHILL DR
GAINESVILLE, TX 76240
(33.618443, -97.160309)",33.618443,-97.160309
14964,THE METHODIST HOSPITAL SNF,TX,675370,610,Harris,5.0,"6565 FANNIN
HOUSTON, TX 77030
(29.710567, -95.400118)",29.710567,-95.400118
14966,SUNFLOWER PARK HEALTH CARE,TX,675390,730,Kaufman,5.0,"1803 HIGHWAY
KAUFMAN, TX 75142
(32.587624, -96.291859)",32.587624,-96.291859
14972,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,675487,830,Nueces,5.0,"2606 HOSPITAL
CORPUS CHRISTI, TX 78405
(27.779022, -97.417091)",27.779022,-97.417091
14983,BEACON HILL,TX,675503,564,Grayson,5.0,"3515 S PARK AVE
DENISON, TX 75020
(33.722151, -96.569213)",33.722151,-96.569213
14996,GRANDVIEW NURSING AND REHABILITATION CENTER,TX,675369,720,Johnson,5.0,"301 W CRINER ST
GRANDVIEW, TX 76050
(32.270575, -97.184907)",32.270575,-97.184907
14999,BONHAM NURSING AND REHABILITATION LP,TX,675471,510,Fannin,5.0,"709 W FIFTH ST
BONHAM, TX 75418
(33.578264, -96.186353)",33.578264,-96.186353
15012,OAK MANOR NURSING CENTER,TX,675445,511,Fayette,5.0,"624 N CONVERSE ST
FLATONIA, TX 78941
(29.694051, -97.105621)",29.694051,-97.105621
15027,PLEASANT VALLEY HEALTHCARE AND REHABILITATION CENT,TX,675305,390,Dallas,5.0,"1525 PLEASANT VALLEY RD
GARLAND, TX 75040
(32.935436, -96.607551)",32.935436,-96.607551
15044,LONGVIEW REGIONAL MEDICAL CENTER,TX,675401,570,Gregg,5.0,"2901 N 4TH ST
LONGVIEW, TX 75605
(32.532039, -94.728825)",32.532039,-94.728825
15051,BROOKDALE ALAMO HEIGHTS,TX,675542,130,Bexar,5.0,"855 E BASSE RD
SAN ANTONIO, TX 78209
(29.497494, -98.472022)",29.497494,-98.472022
15053,THE CARLYLE AT STONEBRIDGE PARK,TX,676249,910,Tarrant,5.0,"170 STONEBRIDGE LANE
SOUTHLAKE, TX 76092
(32.938459, -97.188142)",32.938459,-97.188142
15059,VILLAGES OF LAKE HIGHLANDS,TX,676268,390,Dallas,5.0,"8615 LULLWATER DR
DALLAS, TX 75238
(32.866734, -96.704048)",32.866734,-96.704048
15066,BROOKDALE SPICEWOOD SPRINGS,TX,675533,940,Travis,5.0,"4401 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.373835, -97.759022)",30.373835,-97.759022
15084,THE BRADFORD AT BROOKSIDE,TX,675539,850,Polk,5.0,"301 WEST PARK DRIVE
LIVINGSTON, TX 77351
(30.669561, -94.947594)",30.669561,-94.947594
15092,BRIARCLIFF HEALTH CENTER OF GREENVILLE INC,TX,675666,670,Hunt,5.0,"4400 WALNUT ST
GREENVILLE, TX 75401
(33.125397, -96.120785)",33.125397,-96.120785
